video_id,query,title,comment_id,comment_text,published_at
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwHX7BwfryyM3zMGmt4AaABAg,"@TherapyinaNutshell, handle IkennaLenin is spamming",2026-03-05T18:57:23Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyHnpdg0kmUYMKPGs94AaABAg,I gave myself an iron shot yesterday here in Mexico. It cost about four dollars and I feel like 1 million bucks.,2026-03-05T18:55:06Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugz8psOhbAOOX3LK8xp4AaABAg,Autonomic dysfunction can also cause anxiety.,2026-03-05T18:51:02Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugyq29J6mMs7Wg2yx154AaABAg,"I thought sepsis from abscessed tooth was “just another depressive episode” … for way too long. I shouldn’t be alive, long. PCOS? Depression. MS? ADHD.. for 10 years. D2 (without D3+k2)? More depression. The list of delayed diagnosis’ goes on and on. 

Get a yearly blood panel. Be assertive with doctors. Mental health is an easy scapegoat, but it’s not the only thing that can be invisible & dragging you down. 💛",2026-03-05T18:49:13Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwBfIfpKJRq_YETgGF4AaABAg,you forgot to mention chronic metabolic/blood sugar related issues that can lead to t2 diabetes such as PCOS (plus insulin resistance)!,2026-03-05T18:47:07Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgySw1lE3BovpQlCzSp4AaABAg,😂😅😂❤❤❤❤❤love her big~,2026-03-05T18:28:03Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugxk9lTdsnE0gN-q11F4AaABAg,"Nutrition/gut health are crucial a specially when you are already sensitive mentally. Personally i became extremely sensitive to high fiber foods, a specially in big portions or on empty stomach, for example walnuts or whole rice, my heart is racing, so i mix it and eat small portions. and also anything that creates inflammation, for me its even gluten though i dont suffer from celiac. I stick to low/medium glycemic index diet, and anti inflammatory diet.",2026-03-05T18:19:14Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugy7e4b6QD6H9wZ3_yJ4AaABAg,🌍🌍🌍 Gut Dysbiosis due to broad spectrum antibiotics.,2026-03-05T18:12:22Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxzsF95KQ-YPWDAnAB4AaABAg,🌍🌍🌍 CIRS🌍🌍🌍,2026-03-05T18:11:14Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgzERqDhSP5GHCr83tx4AaABAg,"Put together an autoimmune condition, chronic low iron levels, vitamin D deficiency and perimenopause. My early 40s have been just SO. MUCH. FUN.",2026-03-05T18:00:27Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwTopajxnDMHKoacel4AaABAg,"When I got lab work in October 2025, it revealed that my vitamin D level was low. I’ve been taking one vitamin D supplement every week since October 2025 and it has definitely helped my mood. I’m currently on lexapro for anxiety. Looking at my health as a whole has been good for my physical and mental health.",2026-03-05T17:52:29Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxcQ_0Ke0Zk3qZ449x4AaABAg,❤,2026-03-05T17:38:05Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxQ4ccX6NS0oqdf-Qx4AaABAg,Israel and its Puppet US are the main reasons and triggers for the mental health issues all around the world!,2026-03-05T17:35:25Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyWZi0wBnyvMwWbEVN4AaABAg,"Heart Arythmia's can also cause anxiety.  I had worsening anxiety for years, meanwhile my DR kept trying to catch my PVCs (a type of arythmia) on an ECG. When we finally did both my PVCs and anxiety were high.  We fixed them first with medication then with a cardiac ablation. Funny, once we started down the treatment path for PVCs, my anxiety has been at a much more manageable level.",2026-03-05T17:31:15Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugy6HauoBcCFMKgQ6Up4AaABAg,"Thank you so much for this video! ❤
Psychosomatic is recognized and accepted, but psychological problems caused by medical conditions not (or not as much). Finding the right medical and psychological help, who want to look at both issues, holisticly, is a big problem. I haven't mannaged to find that in the eastern part of the Netherlands yet. It's for autoimmune disease (APS-1 with type 1 diabetes and Addison's disease) with psychological effects as anxiety, low stress tollerance and depression in combination with a trauma wich causes general anxiety and panick attacks.  And doctors and psychiatrist do not want to think along or take the combination into account. And I just can't seem to find good help for this. So thank you so much for recognizing that their are medical issues who mimic psychological disorders. It makes me feel less alone. It is hard not to be believed or taken seriously about this.",2026-03-05T17:26:51Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxhCKVp5-E6yKAMMkB4AaABAg,Thanks so much. Love you curls! ❤️,2026-03-05T17:22:57Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgzLj37b5H1uLXFowgp4AaABAg,Low blood sugar related to postprandial hypoglycemia has increased my anxiety.,2026-03-05T16:54:56Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxmnYpk_6hXuWgVgZd4AaABAg,I was diagnosed with low b12 and yes those symptoms spot on low moods always tired and memory loss and now am low iron but taking my pills when I remember to,2026-03-05T16:42:41Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyJCD_Xlzyy1clpvBl4AaABAg,"Doctors won't even listen to me because of my mental health diagnosis, for even minor ailments. I know something deeper is going on. I avoid going now because of this experience. I basically screwed my overall health by seeking mental health help.",2026-03-05T16:40:03Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugxwoqg_z0lZ65wXhed4AaABAg,"Thank you for caring, and for helping 😊",2026-03-05T16:39:24Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxC_FYvaE4ya13VVMJ4AaABAg,İt all started with panic atacks than i cured the panic atacks but intrusive thoughts came this i cured a bit but it sometimes it comes back now the worse i developed hypervigilance i cant go outside without being on fight or flight mode thats draining me out and making me depressed im not strong enough anymore to fight with these problems,2026-03-05T16:36:02Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxXux4_NtTDOtexAVp4AaABAg,"Thanks...And after my CPAP machine was set right, I felt much better  ( sleep needs change over years )",2026-03-05T16:26:54Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwKV8TzWykxb__Low94AaABAg,"...the key problem ,, finding an alternative doctor that will prescribe ""holistically "". Reg doctors are sworn in by what the medical experts say regarding drugs and treatment or their liscence to practice can be pulled. Most of their blood test data is pulled at the wrong time or doesn't read accurately. Watch berg, berry, ekberg on those things",2026-03-05T16:18:47Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyxeHnXG5hI4p2ErzV4AaABAg,To me Psychedelics are just an exceptional mental health breakthrough. It's quite fascinating how effective they are against depression and anxiety. Saved my life.,2026-03-05T16:15:32Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugxuec6H9DStVhhelkJ4AaABAg,Same😔,2026-03-05T16:08:23Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxUAHpdnr8FwE9-hFt4AaABAg,"Great video, thank you for sharing! One thing I had to think of when it came to chronic illnesses was MCAS which can highly affect mood and even cause panic attacks. Some people report they suddenly stopped having panic attacks they had been trying to resolve for years via therapy after implementing a low histamine diet and/or mast cell targeted medication. This is not medical advice obviously, just something else to consider when it comes to physical reasons for psychological symptoms.",2026-03-05T16:07:07Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxIT7Wcq2Z0xszC-9F4AaABAg,"Sjees, imagine being exhausted and depressed for 20! years and it's just iron deficiency. That's terrible. My general doctor checked my bloood for vitamins and thyrois problems, but it's not anything like that. Also don't have heightened inflammation markers. So for me it is a pretty persistent mental health problem. 
Although, I am looking into changing my diet quite a lot the upcoming months (I take my time with it), because I am sensitive to many things foods, animals, pollen, some human made chemicals and even nickel, plus I'm asthmatic and am prone to get eczema. Apparently if you're sensitive like that the gut can be involved and mental problems like low grade depression and constant tiredness could stem from that. I guess I just try and see 😊  It's not as if it's going well right now so not that much to lose 🙃",2026-03-05T15:53:44Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgxSYokl9Lfxq1iIgWF4AaABAg,I struggle to sleep and I think that's route of my problems,2026-03-05T15:51:06Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugym7k1zh3vYmjnpdJl4AaABAg,"Some of us are also hyper sensitive to progesteron (even the bioidentical kind). I am dealing with some hormone imbalances to the extent that my doctor put me on progesterone to try and get things sorted out, and usually progesterone HELPS with sleep. But for me, it woke me up every 15 minutes all night every night I took it and eventually tried taking it during the day which is not generally recommended because it’s supposed to make you sleepy, but we couldn’t think of another option- anyway the result was intense anxiety followed shortly by collapsing very suddenly on the floor unable to move my own limbs. I guess those of us with MTHFR just don’t respond to needed medicine in the usual way…..
I honestly think everyone should get a full MTHFR panel at this point. It seems to be behind a lot of the weird reactions and backwards responses to medication or stimulants. If your liver can’t methylate the help it’s being giving, the help isn’t going to hurt instead of help.",2026-03-05T15:42:53Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyGeG9AmDNW9B1GFsN4AaABAg,"I'm in europe and the docs did exactly that. My GP pointed out I might have somatic symptoms, so trust your doc and if you don't, try to find a better one.
Testing always came back saying ""you're good 👍🏻""  (which kinda didn't feel great to hear 😅) and they found inflammation but no physical source (which felt even worse at the time, but it is a really helpful clue!)
Also finding something doesn't mean you can't also have mental health struggles, I've had a slight thyroid issue but the meds I'm taking didn't impact my mood at all.",2026-03-05T15:29:53Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwEeo2Eh1caGM3aGgR4AaABAg,"I had iron, B12 and vitamin d deficiencies, and anemia from bad diet, discovered after I had a hypomania episode that turned into depression, probably also a consequence of the sleep disruption I was having (also nutrition?). I don't think it technically counts as bipolar if it was induced by another condition, assuming it won't happen again now that my levels are good.",2026-03-05T15:27:17Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgzmM2eMejuwpydhmrt4AaABAg,I was diagnosed as depressed for 6 months  when i was 46.  It was later discovered that I had Hashimoto disease. My doctor Then said she will  check all her patients for thyroid if they say they are depressed.,2026-03-05T15:26:41Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgyF6_lxPJZGkt8u3-l4AaABAg,"Also look up the GERD anxiety loop. GERD causes, anxiety and anxiety causes gerd, and it can be a continuous loop. it can get so bad that it can affect your esophagus. And the same nerve endings in your esophagus are the same nerve endings as your heart. So you can get all the classic symptoms from gerd that mimic a heart attack. Called sweats pain radiating down the arm et cetera et cetera Also GERD can make your vegas nerve completely go out of whack.",2026-03-05T15:19:03Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugw98oG-_7l3Heym3hd4AaABAg,Its been most of my life. Depression and anxiety since elementary school. Combine that will never feeling like I fit in anywhere kinda makes me feel it isn't a physical issue for me... or at least not primarily.,2026-03-05T15:15:14Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugxd4Kiir6XePgNG3uh4AaABAg,"It has been 6 years now of dealing with anxiety and depression. I have always wondered if it could’ve been health related because no matter how much I work on the psychological aspect, I still deal with physical symptoms. I’m much better now than where I was 6 years ago, but now I at least know what specific things to bring up to my doctor to get tested and maybe find an answer. At least, I hope it helps because every time I was tested it was always “you’re healthy” but I don’t believe them because no one does in depth testing like they should. Thank you so much for this video!",2026-03-05T15:13:41Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugwlcz4ZsJlbK_4TZeN4AaABAg,"I think an MTHFR genetic mutation should also be on this list! I think it's like 15%+ of the population have at least one side of the gene mutated, and serious diet and supplement considerations have to be made to support it.",2026-03-05T14:57:59Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwBIVRdR5rzUlLnCNt4AaABAg,I have had anxiety and depression for about 18 months. I am undergoing therapy which has helped but...two days ago I booked for a health blood tests. Timing of this video...👍,2026-03-05T14:56:25Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgzIfzqybYFVFOF9dXp4AaABAg,Neurology doctor?,2026-03-05T14:52:06Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,UgwBEhm0z5I0KSxsE5x4AaABAg,If only it was that simple.,2026-03-05T14:45:51Z
4NSbDnfHP-o,depression symptoms,Hidden Medical Issues That Mimic Depression &amp; Anxiety,Ugwb-n_DulabgNS7BrR4AaABAg,Well.... There you have it,2026-03-05T14:43:48Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgyVMn7Pp4vJEXS_Nud4AaABAg,In sabhi ka samsya ka samadhan bhi batye,2026-03-06T01:38:31Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",Ugw2b_AEk61J_B3FyF94AaABAg,डॉक्टर जी आप बाइपोलर डिसऑर्डर पर भी वीडीओ बनाएं प्लीज,2026-03-06T00:59:19Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgysBdNsWwyRfabiKNx4AaABAg,Sir bilkul sahi bola aapne me pichle 4year se pareshan hu syptopms itne aa rhe ki me ab thak gya hu esse aapki ray par chlne koshish karunga,2026-03-05T19:19:50Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",Ugzd9O2jYm3-XF9rU1d4AaABAg,Sir please sensorimotor OCD ke bare mai ek video kijiye.,2026-03-05T18:17:18Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgweQ_PZ0AfdHdxeMwx4AaABAg,"The best doctor in india 👍👍👍
God bless you sir",2026-03-05T18:07:01Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgxVVddLTcvKdDmrvDJ4AaABAg,Sir please suggestion de dijiyega🙏🙏🙏🙏🙏🙏🙏  mjhe nhi pta ki mai depress hu ya nhi par mjhe health issues bahut hote hai is vajah se bahut pareshan rhti huu mind kabhi kabhi bahut slow chlta hai normal si cheej ko bhi sochne me  tym lgta hai mai ek student hu anemia ki problem rhti hai and nuetrophil bhi jyada tha is bar liver grade 1 pe fatty hai and constipation ki dikkat hai ... exam dene jati hu exam start hone vala hota hai siir bahut jyada dard krne lgta hai  pahle ye sab nhi tha sayd migrain ki problem aa rhii ek doctor ko government hospital me dikhaya to vo bole beta depression me ja rhi to unhone psychiatrist ke pas bheja mjhe unhone medicine likhi hai par mjhe medicine lene me dar lgta hai mjhe kuch samajh nhi aa rha padhai nhi kr pa rhi lyf me itna indiscipline kabhi nhi thi study ko leke par ab man nhi hota hai .. pahle ki jaise na  kar pa rhii na hi chor paungii  bas leke baithi rhti hu ya soti jati hu excessive neend aati hai sir mai kya kru kuch samajh nhi aa rha please help... ghar pe btate hai to sab bolte hai aisa kuch nhi hai har koi depress rhta hai ..🙏🙏🙏,2026-03-05T17:30:03Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",Ugw2CjhMGglZDBZXxPZ4AaABAg,Thanks sir❤,2026-03-05T16:45:54Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgyaRsQ56apqOzFGoVJ4AaABAg,Sir energy bilkul b nhi rhti body ma kuch bataye plzzz,2026-03-05T15:45:47Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgxBYMtXmF_CJSoEKO94AaABAg,Very useful information sir,2026-03-05T15:27:04Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",Ugz6o_j01GIaDaL_PWp4AaABAg,"aapki sari video dekhta hu bhot relate hota hai 
merko drdp k symptoms the a kafi thik hai 
anxiety peak hoti thi ab km ho chuki hai 
ab sirf ye lgta hai ki thik kaise ho gya m kyuki merko ye permanent lgta tha 
m bhot puzzle ho jata hu overthinking hoti hai illogical things pr",2026-03-05T14:39:26Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgxAMrNOHnEh_eiyG6V4AaABAg,Thanku sir,2026-03-05T14:12:26Z
c6ySVb8uLSo,depression symptoms,"CBT Therapy: Depression, OCD और Anxiety को ठीक करने का वैज्ञानिक तरीका | 10 Cognitive Distortions",UgxOE9tLvpl_H8plHBV4AaABAg,Thanks sir  for kind information for kind video,2026-03-05T14:10:01Z
espjfdIHFWM,depression symptoms,देवताओं से मिलो और समस्याओं से मुक्ति पाओ,UgxpOHHq8U8TiNOMEIR4AaABAg,Gujrat me kaha aa rhe hai pls bataye me bhuj  se,2026-03-06T01:03:58Z
espjfdIHFWM,depression symptoms,देवताओं से मिलो और समस्याओं से मुक्ति पाओ,Ugyuv-DHzSsewRWd8Zx4AaABAg,Mumbai me kabhi aur kaha milenge  pl imform us,2026-03-05T12:19:08Z
NN4G1fmQh6Y,depression symptoms,Depression Makes You Angrier,UgxVKUf5NiddEIDZmY94AaABAg,"Psychotherapy 
Cognitive Behavioral Therapy",2026-03-06T00:58:59Z
NN4G1fmQh6Y,depression symptoms,Depression Makes You Angrier,UgwsIgplphXceyzyxA14AaABAg,"So glad to see that SciShow Psych has found a new life here so that it can continue to help people the way it helped me.

Although i wish it was giving the original channel credit instead of just stealing content.",2026-03-05T10:14:44Z
NN4G1fmQh6Y,depression symptoms,Depression Makes You Angrier,UgzCdZi3mRsob57BiRd4AaABAg,My sister and I just had an argument about this because she is an external processor and to me it sounds like rumination and I CANNOT HANDLE IT. I will get stuck in an obsessive spiral of severe anger so I cannot listen to someone who processes externally. CBT didn't work and just makes me angrier. Why yes I do have persistant depressive disorder.,2026-03-05T03:37:28Z
NN4G1fmQh6Y,depression symptoms,Depression Makes You Angrier,UgxyZxuR_DBAz15rglB4AaABAg,I need this. I need help. I need therapy.,2026-03-05T02:05:07Z
xX5JPtbiyro,depression symptoms,Depression&#39;s Hidden Symptoms Revealed,Ugw0C1j8FIEM1ZpM9QR4AaABAg,Memory loss here I can guarantee that,2026-03-05T05:17:27Z
xX5JPtbiyro,depression symptoms,Depression&#39;s Hidden Symptoms Revealed,Ugyl-Al9iRHB2CKYLyZ4AaABAg,Hey stop calling me out 😢 I’m not depressed except everyone keeps telling me I am,2026-03-05T03:11:32Z
y8z-kGc8f4Q,depression symptoms,Tinnitus and Depression in Older Adults: The Overlooked Link,UgyZ5C3TIV5R4OXzszB4AaABAg,"If you have any questions about this research or want to share your own journey, please leave a comment below! I’d love to hear from you. 👇",2026-03-04T00:14:01Z
4dzdWD1O6NA,depression symptoms,Depressionen bei Veganern: Steckt ein Carnitin-Mangel dahinter?,UgwIek9536aEjDsZTHd4AaABAg,"ok, aber war es nicht so, dass oral aufgenommenes Carnitin eine so schlechte Bioverfügbarkeit hat, dass Profis auf inject setzen?",2026-03-06T00:10:40Z
4dzdWD1O6NA,depression symptoms,Depressionen bei Veganern: Steckt ein Carnitin-Mangel dahinter?,Ugy1G3-Mb_YE_MFQTsB4AaABAg,"Komplett neu für mich, gar nicht gewusst",2026-03-04T17:11:25Z
4dzdWD1O6NA,depression symptoms,Depressionen bei Veganern: Steckt ein Carnitin-Mangel dahinter?,Ugxvj7-4hAV-vAuzL5F4AaABAg,"Ich krieg Depressionen, wenn ich so einen Bullshit sehen muss",2026-03-04T16:33:10Z
4dzdWD1O6NA,depression symptoms,Depressionen bei Veganern: Steckt ein Carnitin-Mangel dahinter?,UgwsHnKVIX_4DLi5orx4AaABAg,"Sie sind auch oft mürrisch. Alle die ich kenne, sehen auch erbärmlich aus.",2026-03-04T16:21:04Z
Uq42QvkBudk,depression symptoms,My anxiety symptoms #anxiety #mentalhealth #panicattack #depression #mind #psychology,Ugx6AAIlW2_hBYzpjqZ4AaABAg,Yes i have all these symptoms,2026-03-04T18:38:23Z
Ig-E2L_487Y,depression symptoms,"Symptoms of Gender Dysphoria | Anxiety, Depression &amp; Body Discomfort Explained",UgzkJlQMyAyxBSghVrB4AaABAg,"For me, the biggest coping mechanisms were dissociation, addiction, and extreme social withdrawal.",2026-03-04T03:33:58Z
TWnGHe8JB-8,depression symptoms,오늘 죽을수도 있는 무서운 질병은 이것. #중년건강 #노후준비 #건강정보 #시니어건강,Ugxf-pX0mIsOsHByNql4AaABAg,언제나 나에게도 찾아올지 모르겠네요 행복 호르몬 충만하게.. 오늘도 화이팅!!!,2026-03-04T03:10:23Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,UgwkxdhybjbxjSaAmi14AaABAg,"I’ve had treatment resistant depression for years. Day 3 on keto, I woke up a whole new person!! No longer depressed. It works.",2026-03-03T22:22:23Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,Ugz2rpUGb1gv4kobp5F4AaABAg,Ebook,2026-03-03T22:01:39Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,UgysRM_iLeTt59FpPVJ4AaABAg,Ebook,2026-03-03T21:32:17Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,UgzYBuzzdzxE_l-7JzB4AaABAg,Ebook,2026-03-03T20:33:16Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,UgxgUjkpLlqHWZvlqtx4AaABAg,Ebook,2026-03-03T20:19:58Z
9WV20zatV1M,depression symptoms,Can a ketogenic diet influence major depressive symptoms?,UgyTlo1yG4R9SLMDkOl4AaABAg,Ebook,2026-03-03T20:00:10Z
96_f4525cLI,depression symptoms,“Are These Signs of Postpartum Depression? | With Hardship Comes Ease – Qur’an 94:6”,UgyZ_8_1OnntUyMDI7t4AaABAg,No one understands the pain of a mother😢,2026-03-05T17:55:59Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgxdiedyFPKC0WqS8594AaABAg,"Amazing infos, as always. Thank you MM and team for all you are putting out there. It is much appreciated! ❤",2026-03-04T14:17:53Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgzR1knb-33dYyxozWZ4AaABAg,"Amazing information! That’s why everyone’s symptoms are different, because we all have different metals and alloys, different pathogens, different exposures, different inherited combinations. I wish more people understood how different our symptoms can be. Just because we have a label doesn’t mean our symptoms are exactly the same. “So and so has CFS and they’re able to do this or that, why can’t you” things people say because they have no clue.",2026-03-04T01:29:34Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgyvZjsy6wclZXQkt_V4AaABAg,This blood full moon with lunar eclipse are totally affecting alloy brains out there! So grateful for MM tools and for the moon meditation! Cannot go a day without the precious HMDS!,2026-03-04T01:09:59Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgwvB14xQqvF-MAk2tp4AaABAg,"And during a seizure this is when the alloy is being created, correct? along with adrenal chemicals and neurtoxins that are added to the mix… is that line of thinking correct as well? thank you🙏🏽",2026-03-04T01:01:03Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgwbAX7X7zRhy5mtuq54AaABAg,I hope those alloys are slowly dissolving and leaving me along!,2026-03-03T21:33:01Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",Ugz8f6Nd8qvFwIiB_dl4AaABAg,Thanks God for MM info ❤🙏🏼❤,2026-03-03T20:27:12Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgyJmLlwZmCnFgaNsyB4AaABAg,❤❤❤❤,2026-03-03T20:06:43Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgwO_wBySZpdMeEb67x4AaABAg,👍,2026-03-03T19:43:11Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgxI-HhxdZ4hqfZhAjh4AaABAg,Many Thanks ❣️ for ALL you do AW & SOC to help mankind & earth 🌎 ❤,2026-03-03T17:55:02Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgwO9gktQKe1Rpp6PFp4AaABAg,❤,2026-03-03T17:23:31Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",Ugx7fHsNIaG9dpl9-P14AaABAg,"Amazing info!  I am in awe. period!

Thank you MM 🙏💙",2026-03-03T16:40:55Z
f1hvyBsKVlY,depression symptoms,"Unexplained Anxiety, Depression, Or Brain Fog - Watch This",UgyUKqWiC_bFRdl2UPB4AaABAg,Does celery juice give headaches? I just started my first 3-6-9 and I have pounding headache,2026-03-03T16:01:43Z
DSpCNV7_9Dg,depression symptoms,Does my #psychiatricmedication help control my mood symptoms as part of my #schizoaffectivedisorder,UgxT4CDgGCuZbMmPiE14AaABAg,"Iirc, you said that the bipolar side and schizophrenic side of the disorder are separate, so having, for instance, a (hypo)mania episode does not mean you will have a psychotic one and vice versa. So it's really interesting that the antipsychotics also help treat mood symptoms! Didn't expect that, thanks for the informative video!",2026-03-05T15:02:28Z
DSpCNV7_9Dg,depression symptoms,Does my #psychiatricmedication help control my mood symptoms as part of my #schizoaffectivedisorder,UgyKxIM9F_U08L1f6it4AaABAg,I think it would be awesome if Kit wrote a children's book to help young people understand schizo effective disorder. It would help destigmatize the disorder and normalize it in the future.,2026-03-05T10:15:25Z
DSpCNV7_9Dg,depression symptoms,Does my #psychiatricmedication help control my mood symptoms as part of my #schizoaffectivedisorder,UgxfZdM1rI7rSN4gqbl4AaABAg,I am glad that your combination of medicine is so effective for you.,2026-03-05T09:45:51Z
